OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,IsIntercha,Countermea,Counterme1,Counterme2,Counterme3,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,Counterme4,Interchang,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,Avg Annual,Avg Annua1,Crash Inte,Signalized,Counterme5,Serious In,Intersect2,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
74562,160709,75050000,11.083,11.101,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,43000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04300,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,5,75,75000109 = 4.716|75050000 = 11.099|75590000 = .007,N HIAWASSEE RD|W COLONIAL DR,43500,43000,28500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
74570,157607,75260000,5.438,6.208,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,ORANGE,30500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04186,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000158 = .744|75260000 = 5.947,FOREST CITY RD|RIVERSIDE PARK RD,17450,29000,5900,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,239422-1,3,4081,0.77,100,0,1.2,Verified Match,239422-1,3
74655,157673,75080101,1.566,1.817,URBAN GENERAL,ORLANDO,URBAN MAJOR COLLECTOR,1WAY,,SR   15,5,ORANGE,12000,2,40,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01692,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75021501 = 1.001|75080101 = 1.569,E ANDERSON ST|S BUMBY AVE,10350,12000,8700,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"452639-1, 452639-2, 000111-2",7,1323,0.25,100,0.4,82.1,Verified Match,"452639-1, 452639-2, 000111-2",7
74748,161380,75250000,4.727,4.81,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  438,5,ORANGE,29500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04470,Potential Location,0.850000024,1,28645.1059125,,,,,,,,,,,,,28645.1059125,,,N,5,75,75000161 = .011|75250000 = 4.809|75590000 = 1.747,N HIAWASSEE RD|SILVER STAR RD,54000,36000,27000,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,451372-1,1,437,0.08,100,0.1,0.7,Verified Match,451372-1,1
75021,161769,75050000,11.759,11.804,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04462,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000426 = .43|75050000 = 11.787|75A07970 = .014,PAUL ST|W COLONIAL DR,21500,43000,,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
75149,161896,75260000,6.208,6.576,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,ORANGE,30500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04477,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000336 = .006|75260000 = 6.439,FOREST CITY RD|PEMBROOK DR,17400,29000,5800,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,239422-1,3,1950,0.37,100,0,1.2,Verified Match,239422-1,3
75346,162005,75040000,7.929,8.42,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  527,5,ORANGE,40500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04483,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000210 = 0|75040000 = 8.374,GLEN ROSE AVE|NELA AVE|ORANGE AVE S,19975,38000,1950,IS|U|2|U,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
75385,157875,75120000,1.608,1.706,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,ORANGE,37500,8,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04207,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75000120 = 1.318|75120000 = 1.684,E SEMORAN BLVD|PIEDMONT WEKIWA RD|S WEKIWA SPRINGS RD,58500,53500,26500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
75436,162443,75080101,1.817,1.98,URBAN GENERAL,ORLANDO,URBAN MAJOR COLLECTOR,1WAY,,SR   15,5,ORANGE,15000,2,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01854,Potential Location,0.850000024,1,12890.297660625,,,,,,,,,,,,,12890.297660625,,,N,5,75,75000022 = 2.207|75080101 = 1.823,E ANDERSON ST|S PRIMROSE DR,14150,14000,2300,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"452639-1, 452639-2, 000111-2",7,856,0.16,100,0.2,79.7,Verified Match,"452639-1, 452639-2, 000111-2",7
75767,161204,75050000,10.599,10.682,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,43000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04455,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000433 = .919|75050000 = 10.617|75A07918 = .015,DORSCHER RD|W COLONIAL DR,21500,43000,,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
75771,161236,75090000,4.51249999999709,4.537,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  426,5,ORANGE,36500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04456,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75090000 = 4.537|77060000 = 0|77507000 = 3.552,ALOMA AVE|OLD HOWELL BRANCH RD,39750,38000,34500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
75792,161254,75040000,8.614,8.634,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  527,5,ORANGE,40500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04476,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,75,75000016 = 1.776|75040000 = 8.634,E LANCASTER RD|ORANGE AVE S,27500,38000,17000,IS|U|2|U,Y,10,,On-System / On-System,On Corridor,451112-1,1,106,0.02,100,0.5,1.3,Verified Match,451112-1,1
75806,161262,75250000,7.463,7.567,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  416,5,ORANGE,16500,3,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04460,Potential Location,0.850000024,1,12890.297660625,,,,,,,,,,,,,12890.297660625,,,N,5,75,75000091 = 2.12|75250000 = 7.564,MERCY DR|SILVER STAR RD,12250,15100,9400,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,454963-1,2,548,0.1,100,0,0.7,Verified Match,454963-1,2
76077,158530,75030000,8.051,8.065,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,ORANGE,32000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01707,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75030000 = 8.056|75A03611 = .352|75A03717 = .432,E SYBELIA AVE|N ORLANDO AVE|SYBELIA PKWY,15500,31000,,IS|U|3|D,Y,10,,On-System / Off-System,On Corridor,452910-1,1,74,0.01,100,0.6,1.4,Verified Parallel Fallback,452910-1,1
76143,158599,75080000,15.014,15.613,SUBURBAN RESIDENTIAL,ORLANDO,URBAN MAJOR COLLECTOR,DIVIDED,,SR   15,5,ORANGE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01822,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,75,75000298 = .809|75080000 = 15.083,CONWAY RD|E MICHIGAN ST,16250,27000,5500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
76925,171730,77060000,5.445,5.56,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  426,5,SEMINOLE,29500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02062,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,77,77000236 = 1.747|77060000 = 5.517|77A04972 = 0,OVIEDO MALL BLVD|W BROADWAY ST,12600,18400,6800,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
76964,158056,75060000,1.109,1.184,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   50,5,ORANGE,38000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03445,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,75,75040000 = 14.81|75060000 = 1.14,E COLONIAL DR|N MAGNOLIA AVE,29500,43500,15500,IS|U|2|U,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
77025,171905,77060000,3.968,3.97,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  426,5,SEMINOLE,30000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02045,Potential Location,0.850000024,1,18619.318843125,,,,,,,,,,,,,18619.318843125,,,N,5,77,77000021 = .006|77060000 = 3.969|77A06577 = .518,SR-426|W CHAPMAN RD,24950,30500,19400,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
77101,158185,75060000,4.56,4.6,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,62000,8,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03450,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000033 = .031|75060000 = 4.562,E COLONIAL DR|OLD CHENEY HWY,33400,64500,2300,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,454199-1,2,211,0.04,100,0.2,0.9,Verified Match,454199-1,2
77291,169290,77060000,0.236587082540622,0.241,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  426,5,SEMINOLE,35500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01869,Potential Location,0.850000024,1,21483.829434375,,,,,,,,,,,,,21483.829434375,,,N,5,77,75503000 = .004|77000109 = .625|77060000 = .237,ALOMA AVE|HALL RD|HOWELL BRANCH RD,36400,34500,20600,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
77346,172535,77060000,5.965,5.968,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  426,5,SEMINOLE,29500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02059,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,77,77000238 = 3.231|77060000 = 5.967,W BROADWAY ST|WINTER SPRINGS BLVD,21450,18400,8100,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
77347,169367,77060000,1.391,1.562,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  426,5,SEMINOLE,35500,6,45,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01873,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,77,77060000 = 1.423|77A00616 = .458|77A03781 = 0,ALOMA AVE|CLAYTON CROSSING WAY|DEEP LAKE RD|SR-426,17750,35500,,IS|U|3|D,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,86.8,290.2,No Match - Angle Mismatch,,0
77451,162100,75060000,0.245,0.396,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   50,5,ORANGE,33000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03755,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,75,75000104 = 2.259|75060000 = .396,N PARRAMORE AVE|W COLONIAL DR,17600,33000,2200,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
77730,162350,75060000,2.653,2.778,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,34000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03751,Potential Location,0.850000024,1,30077.361208125,,,,,,,,,,,,,30077.361208125,,,N,5,75,75000059 = .006|75060000 = 2.654|75680000 = .503,E COLONIAL DR|N BUMBY AVE,53100,42500,17600,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,447717-1,1,658,0.12,100,0,0.7,Verified Match,447717-1,1
77746,162371,75037000,2.813,2.841,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,ORANGE,31500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03753,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75000451 = 1.176|75037000 = 2.827|75A04476 = 1.38,ALAFAYA TRL N|CORPORATE BLVD|GEMINI BLVD N,18900,28000,9800,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
77909,158309,75060000,4.064,4.161,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,62000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03437,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000386 = .021|75060000 = 4.161|75A08257 = .085,E COLONIAL DR|HUMPHRIES AVE,35300,64500,6100,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,454199-1,2,511,0.1,100,0,0.7,Verified Match,454199-1,2
77996,158567,75060000,1.184,1.641,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   50,5,ORANGE,38000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03453,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75000176 = .393|75060000 = 1.33,E COLONIAL DR|HIGHLAND AVE,23200,43500,2900,IS|U|2|U,Y,10,,On-System / On-System,On Corridor,447607-1,1,826,0.16,34,0.1,0.7,Verified Match,447607-1,1
78046,181465,79190000,13.7247019949806,13.8901999999944,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,27000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03914,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,79,79190000 = 13.754|79A00882 = .256|79A00891 = .029,S NOVA RD|VILLAGE DR|WOODLANDS BLVD,13750,27500,,IS|U|3|D,Y,10,,On-System / Off-System,On Corridor,"450644-1, 450644-2",2,878,0.17,100,0,0.8,Verified Match,"450644-1, 450644-2",2
78152,181537,79190000,10.888,10.9254451261661,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,27000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03921,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,79,79000078 = 3.013|79190000 = 10.891,LPGA BLVD|N NOVA RD,42000,31500,24500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
78408,179612,79190000,14.3483947180641,14.598,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,26500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03782,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,79,79000286 = .001|79190000 = 14.598|79A00778 = .834,MAIN TRL|N NOVA RD|WILMETTE AVE,13650,21500,5800,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"450644-1, 450644-2",2,1323,0.25,100,0,0.8,Verified Match,"450644-1, 450644-2",2
78526,180570,79190000,11.7080055031205,11.83,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,27000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03904,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,79,79000076 = .279|79190000 = 11.711|79A01307 = 1.083,FLOMICH ST|N NOVA RD|OLD KINGS RD,16400,28000,4800,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"450644-1, 450644-2",2,646,0.12,100,0,0.4,Verified Match,"450644-1, 450644-2",2
78620,180702,79190000,3.301,3.36,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,28000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03907,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,79,79000120 = 1.128|79190000 = 3.306,HERBERT ST|S NOVA RD,12550,18000,7100,IS|U|2|U,Y,10,,On-System / On-System,On Corridor,450643-1,1,182,0.03,58,0.6,208.8,Verified Match,450643-1,1
78711,145684,73020000,4.97,5,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  100,5,FLAGLER,29000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04042,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,73,73000003 = .009|73020000 = 4.997|73502000 = 4.491,E MOODY BLVD|MOODY BLVD|OLD KINGS RD|OLD KINGS RD S,29507,26000,6900,IS|R|2|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
79010,182645,79190000,9.14304144151035,9.32371267448108,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,32500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03918,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,79,79000091 = .758|79190000 = 9.196,MADISON AVE|N NOVA RD,18300,34500,2100,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
79062,184564,79270000,1.763,1.81407533578,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  483,5,VOLUSIA,28500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03920,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,79,79000296 = .924|79270000 = 1.766,AEROSPACE BLVD|RICHARD PETTY BLVD|S CLYDE MORRIS BLVD,18500,33000,4000,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"448773-2, 448773-3, 452641-1, 448773-1",6,270,0.05,100,0.8,0,Verified Match,"448773-2, 448773-3, 452641-1, 448773-1",6
79110,185734,79270000,0.869,0.977,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  483,5,VOLUSIA,28500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03925,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,79,79000097 = 0|79270000 = .977,AVIATION CENTER PKWY|BELLEVUE AVE|S CLYDE MORRIS BLVD,18250,33000,3500,IS|U|2|U,Y,10,,On-System / On-System,On Corridor,"448773-3, 448773-4, 452641-1, 448773-1",5,572,0.11,100,0,1,Verified Match,"448773-3, 448773-4, 452641-1, 448773-1",5
79124,186932,79270000,2.307,2.397,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  483,5,VOLUSIA,21500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03927,Potential Location,0.850000024,1,11458.042365,,,,,,,,,,,,,11458.042365,,,N,5,79,79270000 = 2.397|79A10792 = .38,HALIFAX MEDICAL CENTER DR|N CLYDE MORRIS BLVD,11000,22000,,IS|U|2|U,Y,10,,On-System / Off-System,On Corridor,"448773-3, 452641-1, 448773-1",4,476,0.09,100,0,0.6,Verified Match,"448773-3, 452641-1, 448773-1",4
79138,187659,79270000,2.616,2.804,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  483,5,VOLUSIA,21500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03930,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,79,79000109 = 2.899|79270000 = 2.803,DUNN AVE|N CLYDE MORRIS BLVD,14200,22000,6400,IS|U|2|U,Y,10,,On-System / On-System,On Corridor,"448773-3, 452641-1, 448773-1",4,995,0.19,100,0,0.6,Verified Match,"448773-3, 452641-1, 448773-1",4
79190,181361,79190000,9.46159968642928,9.619,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,32500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03910,Potential Location,0.850000024,1,34374.127095,,,,,,,,,,,,,34374.127095,,,N,5,79,79000220 = .561|79190000 = 9.609|79190006 = 0,BRENTWOOD DR|N NOVA RD,35650,34500,32500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
79376,158690,75060000,1.641,1.898,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   50,5,ORANGE,48500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03741,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000142 = 1.14|75060000 = 1.645,E COLONIAL DR|N SUMMERLIN AVE,48950,43500,18400,IS|U|2|U,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
79391,168887,77170000,2.917,3.028,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,SEMINOLE,44000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03763,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,77,77000221 = 1.085|77170000 = 3.022,ALAFAYA TRL|E MITCHELL HAMMOCK RD|S CENTRAL AVE|W MITCHELL HAMMOCK RD,30200,33500,12700,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,452912-1,1,590,0.11,100,0,1.2,Verified Match,452912-1,1
79469,170729,77530000,7.611,7.686,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,US   17,SR   15,5,SEMINOLE,10400,4,40,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03766,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,77,77160022 = .277|77530000 = 7.669,MONROE RD|ORANGE BLVD|SUNRAIL DR,4300,8600,,IS|R|2|D,Y,10,,On-System / On-System,On Corridor,446445-1,2,398,0.08,100,1.2,1.2,Verified Match,446445-1,2
79489,172035,77170000,0,0.012,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,SEMINOLE,45000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03765,Potential Location,0.850000024,1,42967.65886875,,,,,,,,,,,,,42967.65886875,,,N,5,75,75000030 = 5.675|75000288 = .01|75037000 = 3.123|77170000 = .005,ALAFAYA TRL|ALAFAYA TRL N|MCCULLOCH RD,57700,42500,28000,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,452912-1,1,64,0.01,100,2,1.3,Verified Parallel Fallback,452912-1,1
79650,178093,79190000,8.31,8.505,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,32500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03776,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,79,79000092 = .395|79190000 = 8.477,DR MARY MCLEOD BETHUNE BLVD|N NOVA RD,19500,34500,4500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
79743,178446,79190000,8.505,9.03962514433206,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR    5A,5,VOLUSIA,32500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03788,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,5,79,79000109 = 3.828|79190000 = 8.778|79280500 = .005,GEORGE W ENGRAM BLVD|N NOVA RD,24500,34500,8100,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
